상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,행정동코드,행정동명,도로명주소,lon,lat
Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,3611025000,조치원읍,"세종특별자치시 조치원읍 새내8길 16-1, (정리)",127.2993003,36.59879782
Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,3611035000,장군면,"세종특별자치시 장군면 대학길 118, (금암리, 영조정보마을아파트)",127.2108532,36.4486797
Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,3611025000,조치원읍,"세종특별자치시 조치원읍 행복5길 31-6, (침산리)",127.2933609,36.60541366
D,소매,D05,의복의류,D05A01,일반의류,G47416,셔츠 및 기타 의복 소매업,3611025000,조치원읍,"세종특별자치시 조치원읍 장안로 10, (원리)",127.3011034,36.60087217
D,소매,D06,가방/신발/액세서리,D06A01,신발소매,G47420,신발 소매업,3611025000,조치원읍,"세종특별자치시 조치원읍 조치원6길 7, (원리)",127.2996035,36.60110669
Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,3611039000,소정면,"세종특별자치시 소정면 소정구길 270, (대곡리)",127.1617178,36.72637407
D,소매,D13,책/서적/도서,D13A08,기독교서적판매,G47611,서적 및 잡지류 소매업,3611025000,조치원읍,"세종특별자치시 조치원읍 새내13길 7, (교리)",127.2972957,36.60292256
D,소매,D03,종합소매점,D03A02,수퍼마켓,G47121,슈퍼마켓,3611051000,한솔동,세종특별자치시 세종특별자치시 용포로 160,127.2778788,36.4721934
Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,3611033000,부강면,"세종특별자치시 부강면 부강로 25-3, (부강리)",127.3667379,36.52804223
Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,3611025000,조치원읍,"세종특별자치시 조치원읍 내창1길 34-1, (서창리)",127.2900573,36.60852121
D,소매,D16,화장품소매,D16A01,화장품판매점,G47813,화장품 및 방향제 소매업,3611025000,조치원읍,"세종특별자치시 조치원읍 충현로 159, (침산리, 욱일2차)",127.2921069,36.60197262
Q,음식,Q01,한식,Q01A03,곱창/양구이전문,I56111,한식 음식점업,3611025000,조치원읍,"세종특별자치시 조치원읍 행복길 11, (침산리)",127.2909982,36.60342599
Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,3611033000,부강면,"세종특별자치시 부강면 구들기길 6-6, (부강리)",127.3694079,36.51826911
D,소매,D10,건강/미용식품,D10A07,건강원,G47216,건강보조식품 소매업,3611031000,연기면,"세종특별자치시 연기면 당산로 122-4, (연기리)",127.2770862,36.54426813
R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,3611051000,한솔동,"세종특별자치시 나리1로 15, (한솔동, 첫마을퍼스트프라임3단지)",127.2596652,36.4783453
F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,3611025000,조치원읍,"세종특별자치시 조치원읍 산막길 17, (죽림리, 죽림우방유쉘)",127.295727,36.59351371
D,소매,D10,건강/미용식품,D10A04,건강식품판매,G47216,건강보조식품 소매업,3611032000,연동면,"세종특별자치시 연동면 매바위길 8-16, (응암리)",127.3560218,36.55181309
D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,3611025000,조치원읍,"세종특별자치시 조치원읍 충현로 159, (침산리, 욱일2차)",127.2932428,36.60242997
Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,3611034000,금남면,세종특별자치시 세종특별자치시 금남면 용포로 78,127.2813882,36.4655365
R,학문/교육,R07,학원-예능취미체육,R07A20,태권도장,P85611,스포츠 교육기관,3611051000,한솔동,"세종특별자치시 나리1로 16, 301동  (한솔동, 첫마을퍼스트프라임3단지)",127.2590393,36.47727798
Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,3611051000,한솔동,"세종특별자치시 노을3로 29, (한솔동)",127.2592095,36.4804964
D,소매,D03,종합소매점,D03A02,수퍼마켓,G47121,슈퍼마켓,3611051000,한솔동,"세종특별자치시 노을3로 25, (한솔동)",127.259329,36.48084862
Q,음식,Q03,일식/수산물,Q03A02,음식점-일식,I56113,일식 음식점업,3611025000,조치원읍,"세종특별자치시 조치원읍 장안길 7, (정리)",127.3003819,36.6003182
Q,음식,Q03,일식/수산물,Q03A02,음식점-일식,I56113,일식 음식점업,3611051000,한솔동,"세종특별자치시 노을3로 19, 201동  (한솔동, 첫마을퍼스트프라임2단지)",127.2600121,36.4817721
D,소매,D21,철물/난방/건설자재소매,D21A06,철물/건설자재소매,G47511,철물 및 난방용구 소매업,3611037000,전의면,"세종특별자치시 전의면 장터길 2, (읍내리)",127.2049926,36.67912441
D,소매,D21,철물/난방/건설자재소매,D21A02,보일러/냉난방용품,G47511,철물 및 난방용구 소매업,3611032000,연동면,"세종특별자치시 연동면 명학2길 22-22, (명학리)",127.3442767,36.533932
Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,3611035000,장군면,"세종특별자치시 장군면 정계길 105, (대교리)",127.2204491,36.51638831
Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,3611039000,소정면,"세종특별자치시 소정면 소정구길 270, (대곡리)",127.1617178,36.72637407
Q,음식,Q15,부페,Q15A01,종합부페,,,3611025000,조치원읍,"세종특별자치시 조치원읍 문화1길 26, (침산리)",127.2893482,36.60174893
Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,3611025000,조치원읍,"세종특별자치시 조치원읍 조치원4길 113, (남리)",127.2999044,36.59625997
Q,음식,Q01,한식,Q01A05,해장국/감자탕,I56111,한식 음식점업,3611025000,조치원읍,"세종특별자치시 조치원읍 새내8길 20, (정리)",127.2995532,36.59924991
Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,3611051000,한솔동,"세종특별자치시 노을3로 29, (한솔동)",127.2592095,36.4804964
D,소매,D05,의복의류,D05A01,일반의류,G47416,셔츠 및 기타 의복 소매업,3611051500,새롬동,"세종특별자치시 한누리대로 157, (나성동)",127.2624794,36.47931803
D,소매,D05,의복의류,D05A18,섬유/직물/주단,G47419,"기타 섬유, 직물 및 의복액세서리 소매업",3611025000,조치원읍,"세종특별자치시 조치원읍 충현로 159, (침산리, 욱일2차)",127.2932264,36.601781
L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,3611025000,조치원읍,"세종특별자치시 조치원읍 돌마루길 21, (서창리)",127.2916804,36.60583626
Q,음식,Q06,양식,Q06A04,스파게티전문점,I56114,서양식 음식점업,3611051000,한솔동,"세종특별자치시 노을3로 29, (한솔동)",127.2592095,36.4804964
D,소매,D15,가구소매,D15A01,일반가구소매,G47520,가구 소매업,3611025000,조치원읍,"세종특별자치시 조치원읍 조치원로 65, (상리)",127.3036235,36.60277045
Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,3611039000,소정면,"세종특별자치시 소정면 소정구길 270, (대곡리)",127.1617178,36.72637407
D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,3611025000,조치원읍,"세종특별자치시 조치원읍 세종로 2511, (서창리)",127.2910008,36.61169005
Q,음식,Q09,유흥주점,Q09A07,기타일반유흥주점,I56211,일반유흥 주점업,3611025000,조치원읍,"세종특별자치시 조치원읍 충현로 159, (침산리, 욱일2차)",127.2932428,36.60242997
D,소매,D16,화장품소매,D16A01,화장품판매점,G47813,화장품 및 방향제 소매업,3611025000,조치원읍,"세종특별자치시 조치원읍 충현로 159, (침산리, 욱일2차)",127.2927815,36.60276068
Q,음식,Q10,별식/퓨전요리,Q10A09,사철탕전문,I56111,한식 음식점업,3611025000,조치원읍,"세종특별자치시 조치원읍 허만석로 39, (번암리)",127.295509,36.58552772
D,소매,D08,사무/문구/컴퓨터,D08A01,사무/문구용품,G47612,문구용품 소매업,3611025000,조치원읍,"세종특별자치시 조치원읍 허만석로 60, (번암리)",127.2977252,36.58636991
R,학문/교육,R04,학원-어학,R04A01,학원-외국어/어학,P85502,외국어학원,3611025000,조치원읍,"세종특별자치시 조치원읍 충현로 159, (침산리, 욱일2차)",127.2941772,36.60292216
Q,음식,Q08,제과제빵떡케익,Q08A02,케익전문점,I56191,제과점업,3611025000,조치원읍,"세종특별자치시 조치원읍 충현로 159, (침산리, 욱일2차)",127.2941772,36.60292216
F,생활서비스,F14,자동차/이륜차,F14A01,자동차정비/카센타,,,3611034000,금남면,"세종특별자치시 금남면 용담길 39-1, (용담리)",127.2855744,36.42516853
D,소매,D01,음/식료품소매,D01A01,식료품점,G47219,기타 식료품 소매업,3611025000,조치원읍,"세종특별자치시 조치원읍 산막길 17, (죽림리, 죽림우방유쉘)",127.2949384,36.59297734
R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,3611051000,한솔동,"세종특별자치시 나리1로 15, (한솔동, 첫마을퍼스트프라임3단지)",127.2614199,36.47924839
D,소매,D01,음/식료품소매,D01A12,수산물소매,G47213,수산물 소매업,3611025000,조치원읍,"세종특별자치시 조치원읍 산막길 17, (죽림리, 죽림우방유쉘)",127.2945104,36.59333529
L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,3611032000,연동면,"세종특별자치시 연동면 태산로 60, (명학리)",127.3514531,36.52909564
D,소매,D09,애견/애완/동물,D09A01,애견/애완/동물사육판매,G47852,애완용 동물 및 관련용품 소매업,3611025000,조치원읍,"세종특별자치시 조치원읍 조치원로 65, (상리)",127.3036235,36.60277045
D,소매,D07,가정/주방/인테리어,D07A15,유리/페인트/철물건축자재,G47519,"페인트, 유리 및 기타 건설자재 소매업",3611025000,조치원읍,"세종특별자치시 조치원읍 문화3길 3, (침산리)",127.2891881,36.59970223
Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,3611025000,조치원읍,"세종특별자치시 조치원읍 터미널안길 63, (상리)",127.3030792,36.60115411
F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,3611025000,조치원읍,"세종특별자치시 조치원읍 산막길 17, (죽림리, 죽림우방유쉘)",127.295727,36.59351371
F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,3611025000,조치원읍,"세종특별자치시 조치원읍 산막길 17, (죽림리, 죽림우방유쉘)",127.2949384,36.59297734
R,학문/교육,R07,학원-예능취미체육,R07A20,태권도장,P85611,스포츠 교육기관,3611051000,한솔동,"세종특별자치시 노을1로 16, 202동  (한솔동, 첫마을퍼스트프라임2단지)",127.2606235,36.48084763
Q,음식,Q03,일식/수산물,Q03A07,민물장어전문,I56111,한식 음식점업,3611051000,한솔동,"세종특별자치시 노을3로 19, 201동  (한솔동, 첫마을퍼스트프라임2단지)",127.2600121,36.4817721
F,생활서비스,F02,세탁/가사서비스,F02A01,세탁소/빨래방,S96912,가정용 세탁업,3611051000,한솔동,"세종특별자치시 노을3로 19, 201동  (한솔동, 첫마을퍼스트프라임2단지)",127.2600121,36.4817721
Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,3611025000,조치원읍,"세종특별자치시 조치원읍 새내8길 20, (정리)",127.2995532,36.59924991
Q,음식,Q01,한식,Q01A16,보리밥전문,I56111,한식 음식점업,3611039000,소정면,"세종특별자치시 소정면 소정구길 270, (대곡리)",127.1617178,36.72637407
Q,음식,Q01,한식,Q01A08,족발/보쌈전문,I56111,한식 음식점업,3611051000,한솔동,"세종특별자치시 나리1로 16, 301동  (한솔동, 첫마을퍼스트프라임3단지)",127.2590393,36.47727798
Q,음식,Q01,한식,Q01A08,족발/보쌈전문,I56111,한식 음식점업,3611051000,한솔동,"세종특별자치시 노을3로 19, 201동  (한솔동, 첫마을퍼스트프라임2단지)",127.2600121,36.4817721
Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,3611051000,한솔동,"세종특별자치시 노을3로 19, 201동  (한솔동, 첫마을퍼스트프라임2단지)",127.2600121,36.4817721
D,소매,D01,음/식료품소매,D01A13,청과물소매,G47214,과실 및 채소 소매업,3611038000,전동면,"세종특별자치시 전동면 솔티로 393-66, (송성리)",127.2127196,36.63119621
D,소매,D07,가정/주방/인테리어,D07A15,유리/페인트/철물건축자재,G47519,"페인트, 유리 및 기타 건설자재 소매업",3611033000,부강면,"세종특별자치시 부강면 부강로 54, (부강리)",127.3655339,36.53053222
F,생활서비스,F16,주유소/충전소,F16A01,주유소,G47711,차량용 주유소 운영업,3611037000,전의면,"세종특별자치시 전의면 운주산로 1032, (동교리)",127.2174562,36.67142068
Q,음식,Q05,닭/오리요리,Q05A09,오리고기전문,I56111,한식 음식점업,3611034000,금남면,"세종특별자치시 금남면 금남구즉로 168, (호탄리)",127.2963802,36.47584573
Q,음식,Q01,한식,Q01A16,보리밥전문,I56111,한식 음식점업,3611037000,전의면,"세종특별자치시 전의면 동신길 2, (동교리)",127.2075706,36.67976342
D,소매,D05,의복의류,D05A01,일반의류,G47416,셔츠 및 기타 의복 소매업,3611025000,조치원읍,"세종특별자치시 조치원읍 새내로 122, (교리)",127.2981568,36.60287356
Q,음식,Q07,패스트푸드,Q07A04,패스트푸드,I56199,그외 기타 음식점업,3611039000,소정면,"세종특별자치시 소정면 소정구길 270, (대곡리)",127.1617178,36.72637407
Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611037000,전의면,"세종특별자치시 전의면 운주산로 1217, (읍내리)",127.2016101,36.67948028
F,생활서비스,F02,세탁/가사서비스,F02A05,청소/소독,,,3611025000,조치원읍,"세종특별자치시 조치원읍 충현로 28, (죽림리)",127.2990302,36.59158657
D,소매,D23,자동차/자동차용품,D23A06,자동차부품판매,G45219,기타 자동차신품 부품 및 내장품 판매업,3611034000,금남면,"세종특별자치시 금남면 용포로 65, (용포리)",127.2808174,36.46452369
Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,3611025000,조치원읍,"세종특별자치시 조치원읍 조치원로 28, (원리)",127.2997927,36.60119793
Q,음식,Q03,일식/수산물,Q03A08,매운탕전문,I56111,한식 음식점업,3611051000,한솔동,"세종특별자치시 노을3로 29, (한솔동)",127.2592095,36.4804964
Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,3611025000,조치원읍,"세종특별자치시 조치원읍 신흥샛터길 31, (신흥리)",127.2938838,36.59709862
Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,3611025000,조치원읍,"세종특별자치시 조치원읍 문화길 21, (침산리)",127.2895527,36.60138065
F,생활서비스,F05,인력/고용/용역알선,F05A02,인력공급/고용알선,,,3611025000,조치원읍,"세종특별자치시 조치원읍 충현로 159, (침산리, 욱일2차)",127.2941772,36.60292216
