시군구,단지명,전용면적(㎡),거래금액(만원),층,계약년월,계약일,분/입구분,해제사유발생일
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        29,186",10,201706,16,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        30,686",7,201706,19,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        25,486",3,201706,19,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        27,486",11,201706,19,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9562,"        36,788",29,201706,19,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9562,"        29,687",7,201706,25,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,84.9925,"        31,968",2,201706,26,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        37,289",26,201706,27,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        29,686",10,201706,28,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9562,"        32,587",9,201706,29,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        33,486",14,201706,29,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        31,786",21,201707,1,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9562,"        33,287",24,201707,1,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        32,786",17,201707,1,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9562,"        32,487",24,201707,2,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9562,"        30,187",15,201707,2,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9562,"        29,187",10,201707,3,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9562,"        36,288",10,201707,3,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        33,786",18,201707,4,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        34,486",11,201707,5,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        24,836",3,201707,6,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        34,786",19,201707,6,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9562,"        28,387",1,201707,7,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9562,"        32,587",9,201707,7,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9562,"        29,987",4,201707,11,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,84.9925,"        42,178",11,201707,11,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        23,486",11,201707,11,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9562,"        31,787",26,201707,12,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        33,786",19,201707,13,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        31,486",11,201707,14,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        32,486",13,201707,14,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        32,286",17,201707,14,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        30,186",10,201707,19,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        34,786",24,201707,19,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,84.9925,"        41,168",3,201707,22,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,84.9925,"        37,068",1,201707,24,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,84.9201,"        43,999",10,201707,24,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        29,786",19,201707,24,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        28,886",15,201707,25,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9562,"        27,787",20,201707,27,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9562,"        27,687",3,201707,29,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        31,886",23,201708,3,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        31,986",14,201708,6,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9562,"        24,887",1,201708,8,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        30,986",8,201708,10,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        31,636",23,201708,11,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9562,"        29,187",24,201708,14,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        31,786",25,201708,14,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        31,136",10,201708,16,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        30,486",15,201708,16,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        25,486",3,201708,17,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        25,986",4,201708,17,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        25,486",3,201708,17,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9562,"        23,187",2,201708,20,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        31,486",14,201708,22,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        29,986",7,201708,24,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        28,386",6,201708,25,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        31,486",14,201708,28,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,84.9925,"        37,178",13,201708,31,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        31,786",18,201708,31,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,84.9925,"        35,868",4,201709,2,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        28,986",7,201709,2,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        28,386",6,201709,2,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        39,789",29,201709,3,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        24,586",1,201709,4,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        38,789",20,201709,4,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        24,286",19,201709,5,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        37,489",10,201709,6,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9562,"        29,887",13,201709,6,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9562,"        22,987",2,201709,7,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9562,"        29,987",23,201709,9,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        30,186",7,201709,9,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9562,"        31,287",28,201709,9,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        30,486",13,201709,9,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,82.745,"        38,589",20,201709,11,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9562,"        30,937",19,201709,12,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9562,"        27,987",6,201709,13,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9562,"        30,187",21,201709,15,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9562,"        31,787",25,201709,15,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9562,"        32,287",19,201709,15,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,84.9201,"        38,779",8,201709,16,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9562,"        32,287",28,201709,16,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        27,886",4,201709,17,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,84.9925,"        41,778",8,201709,17,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9562,"        30,187",16,201709,17,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        30,786",8,201709,17,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        32,986",26,201709,18,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9562,"        26,687",2,201709,19,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,84.9201,"        36,999",8,201709,20,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        25,886",4,201709,21,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        29,586",8,201709,21,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,84.9201,"        35,568",2,201709,21,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        27,186",21,201709,22,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,84.9201,"        40,379",17,201709,22,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        32,786",24,201709,23,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9562,"        33,287",18,201709,24,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        30,686",14,201709,25,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9562,"        31,687",20,201709,26,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        31,686",17,201709,28,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9562,"        31,487",12,201709,29,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9562,"        28,987",6,201710,8,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        28,786",7,201710,12,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9562,"        29,187",26,201710,14,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        30,786",17,201710,15,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        32,186",15,201710,17,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        29,486",15,201710,17,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        26,886",2,201710,18,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,84.9201,"        35,789",19,201710,19,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        32,486",13,201710,28,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        31,186",15,201710,29,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        27,886",6,201710,30,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        30,886",4,201710,31,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        29,686",18,201711,1,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        29,336",3,201711,5,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        27,886",3,201711,7,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9562,"        38,288",29,201711,12,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,84.9925,"        36,078",6,201711,14,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        30,986",25,201711,26,분,
세종특별자치시 보람동,세종 대방노블랜드3-2 M3 호려울마을1,59.9883,"        29,386",3,201711,26,분,
