계약년월,계약일,시군구,도로조건,계약면적(㎡),전월세구분,보증금(만원),월세(만원),건축년도
201902,25,세종특별자치시 장군면 금암리,8m미만,41.75,월세,300,40,2017
201902,23,세종특별자치시 장군면 금암리,-,71.8,전세,"12,000",0,
201909,7,세종특별자치시 장군면 금암리,8m미만,90.64,전세,"12,000",0,2017
201904,16,세종특별자치시 장군면 금암리,8m미만,90.64,전세,"12,000",0,2017
201911,16,세종특별자치시 장군면 금암리,8m미만,96.76,월세,"6,000",40,2018
201912,24,세종특별자치시 장군면 금암리,8m미만,98.76,전세,"12,000",0,2018
201912,24,세종특별자치시 장군면 금암리,8m미만,98.76,전세,"12,000",0,2018
201901,28,세종특별자치시 장군면 금암리,8m미만,152.61,전세,"5,000",0,2011
201903,10,세종특별자치시 장군면 금암리,8m미만,194.52,전세,"17,000",0,2006
201911,11,세종특별자치시 장군면 대교리,8m미만,18,전세,"2,700",0,2013
201901,16,세종특별자치시 장군면 대교리,8m미만,18,전세,"3,000",0,2013
201907,25,세종특별자치시 장군면 대교리,8m미만,18,전세,"2,700",0,2013
201903,5,세종특별자치시 장군면 대교리,8m미만,20,전세,"3,000",0,2012
201908,21,세종특별자치시 장군면 대교리,8m미만,25,월세,100,31,2013
201901,7,세종특별자치시 장군면 대교리,8m미만,25,전세,"3,000",0,2013
201901,26,세종특별자치시 장군면 대교리,-,25,전세,"3,000",0,2013
201903,23,세종특별자치시 장군면 대교리,8m미만,55,월세,500,50,2013
201902,15,세종특별자치시 장군면 대교리,8m미만,70,월세,"1,000",62,2013
201908,3,세종특별자치시 장군면 대교리,8m미만,70.93,전세,"8,000",0,2017
201909,19,세종특별자치시 장군면 대교리,12m미만,80,전세,"6,000",0,2012
201905,5,세종특별자치시 장군면 대교리,8m미만,85.29,월세,"1,000",85,2016
201906,23,세종특별자치시 장군면 대교리,12m미만,90,전세,"6,000",0,2012
201911,20,세종특별자치시 장군면 대교리,8m미만,105.44,월세,500,60,2017
201910,19,세종특별자치시 장군면 대교리,8m미만,111.36,월세,"1,000",50,2017
201902,13,세종특별자치시 장군면 대교리,8m미만,112,월세,300,40,2017
201906,1,세종특별자치시 장군면 도계리,8m미만,20,월세,"2,000",13,2014
201909,4,세종특별자치시 장군면 도계리,8m미만,20,월세,100,30,2019
201912,11,세종특별자치시 장군면 도계리,8m미만,20,월세,"1,000",20,2013
201901,19,세종특별자치시 장군면 도계리,8m미만,20,월세,"3,000",10,2014
201901,23,세종특별자치시 장군면 도계리,8m미만,20,월세,100,25,2012
201903,23,세종특별자치시 장군면 도계리,8m미만,20,월세,200,34,2014
201910,28,세종특별자치시 장군면 도계리,8m미만,20,월세,100,28,2013
201904,3,세종특별자치시 장군면 도계리,12m미만,20,전세,"3,500",0,2013
201904,3,세종특별자치시 장군면 도계리,-,20,전세,"3,500",0,2013
201905,7,세종특별자치시 장군면 도계리,8m미만,20,전세,"3,300",0,2013
201902,8,세종특별자치시 장군면 도계리,8m미만,20,전세,"3,000",0,2014
201908,10,세종특별자치시 장군면 도계리,8m미만,20,전세,"6,500",0,2019
201902,11,세종특별자치시 장군면 도계리,8m미만,20,전세,"3,500",0,2013
201902,14,세종특별자치시 장군면 도계리,8m미만,20,전세,"3,300",0,2013
201909,16,세종특별자치시 장군면 도계리,8m미만,20,전세,"3,700",0,2019
201901,17,세종특별자치시 장군면 도계리,12m미만,20,전세,"3,000",0,2013
201905,18,세종특별자치시 장군면 도계리,8m미만,20,전세,"3,000",0,2014
201903,18,세종특별자치시 장군면 도계리,8m미만,20,전세,"3,300",0,2012
201902,21,세종특별자치시 장군면 도계리,12m미만,20,전세,"3,500",0,2013
201901,26,세종특별자치시 장군면 도계리,8m미만,20,전세,"3,500",0,2013
201908,26,세종특별자치시 장군면 도계리,12m미만,20,전세,"3,500",0,2013
201902,27,세종특별자치시 장군면 도계리,8m미만,20,전세,"3,000",0,2014
201902,27,세종특별자치시 장군면 도계리,-,20,전세,"3,000",0,
201911,28,세종특별자치시 장군면 도계리,8m미만,20,전세,"3,000",0,2013
201910,30,세종특별자치시 장군면 도계리,12m미만,20,전세,"3,500",0,2013
201909,9,세종특별자치시 장군면 도계리,8m미만,25,전세,"3,500",0,2014
201908,9,세종특별자치시 장군면 도계리,-,25,전세,"5,000",0,2015
201908,25,세종특별자치시 장군면 도계리,8m미만,25,전세,"5,000",0,2015
201908,5,세종특별자치시 장군면 도계리,8m미만,30,월세,200,35,2015
201911,15,세종특별자치시 장군면 도계리,8m미만,30,전세,"4,800",0,2015
201909,23,세종특별자치시 장군면 도계리,8m미만,30,전세,"5,000",0,2015
201909,28,세종특별자치시 장군면 도계리,8m미만,30,전세,"5,000",0,2015
201901,18,세종특별자치시 장군면 도계리,8m미만,35,월세,"1,000",30,2014
201912,20,세종특별자치시 장군면 도계리,8m미만,35,전세,"5,000",0,2014
201912,19,세종특별자치시 장군면 도계리,8m미만,40,월세,"6,300",4,2019
201904,4,세종특별자치시 장군면 도계리,8m미만,40,전세,"6,000",0,2012
201902,27,세종특별자치시 장군면 도계리,-,40,전세,"7,000",0,2013
201909,27,세종특별자치시 장군면 도계리,8m미만,43,월세,400,27,
201907,4,세종특별자치시 장군면 도계리,8m미만,44,전세,"2,565",0,2019
201910,21,세종특별자치시 장군면 도계리,8m미만,45,전세,"5,800",0,2014
201911,25,세종특별자치시 장군면 도계리,-,45,전세,"5,000",0,2015
201905,3,세종특별자치시 장군면 도계리,8m미만,47,전세,"5,000",0,2019
201907,15,세종특별자치시 장군면 도계리,8m미만,47,전세,"5,000",0,2019
201903,7,세종특별자치시 장군면 도계리,-,50,전세,"6,000",0,2012
201903,14,세종특별자치시 장군면 도계리,-,50,전세,"6,500",0,2012
201904,12,세종특별자치시 장군면 도계리,8m미만,53,전세,"5,500",0,2013
201907,18,세종특별자치시 장군면 도계리,8m미만,75,전세,"10,000",0,2019
201908,16,세종특별자치시 장군면 도계리,8m미만,80,전세,"6,500",0,2014
201901,31,세종특별자치시 장군면 도계리,-,83,전세,"7,000",0,2015
201902,24,세종특별자치시 장군면 도계리,8m미만,165.34,월세,100,55,2014
201902,1,세종특별자치시 장군면 봉안리,8m미만,20,월세,"1,000",20,2013
201910,4,세종특별자치시 장군면 봉안리,8m미만,20,월세,30,30,2014
201910,4,세종특별자치시 장군면 봉안리,12m미만,20,월세,100,27,2012
201903,4,세종특별자치시 장군면 봉안리,8m미만,20,월세,100,30,2015
201902,7,세종특별자치시 장군면 봉안리,12m미만,20,월세,500,20,2012
201901,9,세종특별자치시 장군면 봉안리,8m미만,20,월세,100,30,2014
201906,13,세종특별자치시 장군면 봉안리,12m미만,20,월세,100,28,2012
201903,13,세종특별자치시 장군면 봉안리,8m미만,20,월세,"1,000",20,2014
201910,14,세종특별자치시 장군면 봉안리,8m미만,20,월세,100,30,2014
201908,16,세종특별자치시 장군면 봉안리,8m미만,20,월세,50,30,2014
201903,22,세종특별자치시 장군면 봉안리,12m미만,20,월세,100,28,2012
201902,26,세종특별자치시 장군면 봉안리,8m미만,20,월세,100,30,2014
201907,30,세종특별자치시 장군면 봉안리,8m미만,20,월세,50,27,2013
201908,1,세종특별자치시 장군면 봉안리,12m미만,20,전세,"3,000",0,2012
201901,1,세종특별자치시 장군면 봉안리,8m미만,20,전세,"4,000",0,2014
201904,4,세종특별자치시 장군면 봉안리,8m미만,20,전세,"3,500",0,2015
201905,6,세종특별자치시 장군면 봉안리,12m미만,20,전세,"3,000",0,2012
201907,6,세종특별자치시 장군면 봉안리,8m미만,20,전세,"3,500",0,2015
201906,11,세종특별자치시 장군면 봉안리,8m미만,20,전세,"4,000",0,2014
201912,17,세종특별자치시 장군면 봉안리,8m미만,20,전세,"3,000",0,2013
201910,17,세종특별자치시 장군면 봉안리,8m미만,20,전세,"3,500",0,2015
201902,21,세종특별자치시 장군면 봉안리,8m미만,20,전세,"3,300",0,2014
201906,25,세종특별자치시 장군면 봉안리,8m미만,20,전세,500,0,2014
201902,25,세종특별자치시 장군면 봉안리,8m미만,20,전세,"4,500",0,2013
201902,28,세종특별자치시 장군면 봉안리,8m미만,20,전세,"3,500",0,2015
201911,30,세종특별자치시 장군면 봉안리,-,20,전세,"3,000",0,2013
201908,30,세종특별자치시 장군면 봉안리,8m미만,20,전세,"4,500",0,2014
201902,13,세종특별자치시 장군면 봉안리,8m미만,21,전세,"4,000",0,2013
201907,20,세종특별자치시 장군면 봉안리,8m미만,21,전세,"3,500",0,2014
201907,22,세종특별자치시 장군면 봉안리,8m미만,21.98,전세,"4,000",0,2015
201902,11,세종특별자치시 장군면 봉안리,8m미만,22,월세,200,30,2017
201910,14,세종특별자치시 장군면 봉안리,8m미만,22,월세,200,30,2017
201908,20,세종특별자치시 장군면 봉안리,8m미만,22,월세,200,33,2017
201908,22,세종특별자치시 장군면 봉안리,8m미만,22,월세,"3,000",5,2017
201912,24,세종특별자치시 장군면 봉안리,8m미만,22,월세,200,25,2014
201901,26,세종특별자치시 장군면 봉안리,8m미만,22,월세,200,30,2017
201903,5,세종특별자치시 장군면 봉안리,8m미만,22,전세,"4,000",0,2017
201907,5,세종특별자치시 장군면 봉안리,8m미만,22,전세,"4,000",0,2015
201906,5,세종특별자치시 장군면 봉안리,8m미만,22,전세,"4,000",0,2015
201901,7,세종특별자치시 장군면 봉안리,8m미만,22,전세,"4,000",0,2015
201906,8,세종특별자치시 장군면 봉안리,8m미만,22,전세,"4,000",0,2017
201911,8,세종특별자치시 장군면 봉안리,8m미만,22,전세,"4,000",0,2015
201911,9,세종특별자치시 장군면 봉안리,-,22,전세,"4,000",0,2017
201911,14,세종특별자치시 장군면 봉안리,8m미만,22,전세,"4,000",0,2015
201912,14,세종특별자치시 장군면 봉안리,8m미만,22,전세,"4,000",0,2017
201903,16,세종특별자치시 장군면 봉안리,8m미만,22,전세,"3,000",0,2014
201903,19,세종특별자치시 장군면 봉안리,8m미만,22,전세,"1,000",0,2017
201902,23,세종특별자치시 장군면 봉안리,-,22,전세,"4,000",0,2015
201912,26,세종특별자치시 장군면 봉안리,8m미만,22,전세,"3,000",0,2017
201901,26,세종특별자치시 장군면 봉안리,8m미만,22,전세,"4,000",0,2017
201908,26,세종특별자치시 장군면 봉안리,-,22,전세,"4,000",0,2014
201902,15,세종특별자치시 장군면 봉안리,12m미만,23,월세,50,20,2012
201912,1,세종특별자치시 장군면 봉안리,8m미만,24,전세,"4,000",0,2015
201903,6,세종특별자치시 장군면 봉안리,12m미만,24,전세,"3,700",0,2012
201907,1,세종특별자치시 장군면 봉안리,8m미만,25,월세,100,30,2014
201905,1,세종특별자치시 장군면 봉안리,8m미만,25,월세,"1,000",20,2015
201901,3,세종특별자치시 장군면 봉안리,8m미만,25,월세,"1,000",25,2014
201912,6,세종특별자치시 장군면 봉안리,8m미만,25,월세,500,25,2013
201907,10,세종특별자치시 장군면 봉안리,8m미만,25,월세,100,30,2014
201908,10,세종특별자치시 장군면 봉안리,8m미만,25,월세,"1,500",15,2014
201912,12,세종특별자치시 장군면 봉안리,8m미만,25,월세,100,30,2014
201901,14,세종특별자치시 장군면 봉안리,8m미만,25,월세,"1,500",20,2016
201906,15,세종특별자치시 장군면 봉안리,8m미만,25,월세,500,30,2015
201912,19,세종특별자치시 장군면 봉안리,-,25,월세,"1,500",15,2013
201902,20,세종특별자치시 장군면 봉안리,8m미만,25,월세,"1,500",15,2014
201901,21,세종특별자치시 장군면 봉안리,8m미만,25,월세,"1,000",22,2013
201904,21,세종특별자치시 장군면 봉안리,-,25,월세,"1,500",15,2013
201911,23,세종특별자치시 장군면 봉안리,8m미만,25,월세,100,29,2013
201901,24,세종특별자치시 장군면 봉안리,8m미만,25,월세,"2,000",10,2014
201911,26,세종특별자치시 장군면 봉안리,8m미만,25,월세,"1,500",15,2013
201910,2,세종특별자치시 장군면 봉안리,8m미만,25,전세,"4,000",0,2014
201909,3,세종특별자치시 장군면 봉안리,8m미만,25,전세,"3,000",0,2014
201907,4,세종특별자치시 장군면 봉안리,8m미만,25,전세,"3,000",0,2014
201912,4,세종특별자치시 장군면 봉안리,8m미만,25,전세,"4,000",0,2014
201905,8,세종특별자치시 장군면 봉안리,12m미만,25,전세,"3,500",0,2012
201906,8,세종특별자치시 장군면 봉안리,8m미만,25,전세,"4,500",0,2017
201908,10,세종특별자치시 장군면 봉안리,-,25,전세,"3,000",0,2013
201912,11,세종특별자치시 장군면 봉안리,8m미만,25,전세,"4,000",0,2014
201903,13,세종특별자치시 장군면 봉안리,-,25,전세,"3,500",0,2014
201911,15,세종특별자치시 장군면 봉안리,8m미만,25,전세,"4,000",0,2014
201902,16,세종특별자치시 장군면 봉안리,-,25,전세,"4,000",0,2013
201905,18,세종특별자치시 장군면 봉안리,-,25,전세,"3,500",0,2013
201910,23,세종특별자치시 장군면 봉안리,8m미만,25,전세,"2,000",0,2013
201910,23,세종특별자치시 장군면 봉안리,-,25,전세,"3,000",0,2013
201901,23,세종특별자치시 장군면 봉안리,-,25,전세,"4,000",0,2013
201903,27,세종특별자치시 장군면 봉안리,12m미만,25,전세,"4,000",0,2012
201912,28,세종특별자치시 장군면 봉안리,-,25,전세,"3,500",0,
201906,30,세종특별자치시 장군면 봉안리,8m미만,25,전세,"3,000",0,2013
201912,30,세종특별자치시 장군면 봉안리,8m미만,25,전세,"3,500",0,2015
201901,30,세종특별자치시 장군면 봉안리,8m미만,25,전세,"4,000",0,2014
201905,17,세종특별자치시 장군면 봉안리,8m미만,28,월세,200,33,2014
201901,29,세종특별자치시 장군면 봉안리,8m미만,28,월세,500,30,2014
201901,25,세종특별자치시 장군면 봉안리,8m미만,28,전세,"3,500",0,2014
201908,2,세종특별자치시 장군면 봉안리,8m미만,29.7,전세,"5,000",0,2013
201903,12,세종특별자치시 장군면 봉안리,8m미만,30,월세,"2,000",20,2013
201908,16,세종특별자치시 장군면 봉안리,-,30,월세,"2,000",20,2013
201901,31,세종특별자치시 장군면 봉안리,8m미만,30,월세,500,30,2014
201908,3,세종특별자치시 장군면 봉안리,8m미만,30,전세,"4,500",0,2014
201902,7,세종특별자치시 장군면 봉안리,8m미만,30,전세,"4,000",0,2013
201904,13,세종특별자치시 장군면 봉안리,8m미만,30,전세,"4,000",0,2016
201903,18,세종특별자치시 장군면 봉안리,12m미만,30,전세,"4,000",0,2012
201903,19,세종특별자치시 장군면 봉안리,8m미만,30,전세,"1,000",0,2013
201901,21,세종특별자치시 장군면 봉안리,12m미만,30,전세,"4,000",0,2012
201912,21,세종특별자치시 장군면 봉안리,8m미만,30,전세,"5,000",0,2015
201911,25,세종특별자치시 장군면 봉안리,8m미만,30,전세,"5,000",0,2014
201912,9,세종특별자치시 장군면 봉안리,8m미만,33,전세,"5,000",0,2014
201902,11,세종특별자치시 장군면 봉안리,8m미만,34,전세,"5,500",0,2014
