시군구,지목,용도지역,도로조건,계약년월,계약일,계약면적(㎡),거래금액(만원),지분구분,해제사유발생일
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,7,661,"3,180",지분,
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,7,3306,"3,272",지분,
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,7,66,318,지분,
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,7,67,318,지분,
세종특별자치시 연동면 응암리,과수원,계획관리지역,8m미만,202002,7,1476,"32,500", ,
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,7,331,327,지분,
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,7,4908,"4,860",지분,
세종특별자치시 전의면 관정리,임야,계획관리지역,-,202002,7,330,"4,890",지분,
세종특별자치시 장군면 대교리,임야,보전관리지역,12m미만,202002,7,18808,"463,000", ,
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,7,99,477,지분,
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,7,100,477,지분,
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,7,99,477,지분,
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,7,99,477,지분,
세종특별자치시 전의면 관정리,임야,농림지역,-,202002,7,572,"5,190",지분,
세종특별자치시 전의면 관정리,임야,농림지역,-,202002,7,575,"5,220",지분,
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,7,132,636,지분,
세종특별자치시 전의면 달전리,임야,농림지역,8m미만,202002,7,169,645,지분,
세종특별자치시 전의면 금사리,임야,농림지역,8m미만,202002,7,165,715,지분,
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,7,165,795,지분,
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,7,165,795,지분,
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,7,165,795,지분,
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,7,165,795,지분,
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,7,166,795,지분,
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,7,165,795,지분,
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,7,166,795,지분,
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,7,166,795,지분,
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,7,166,795,지분,
세종특별자치시 전의면 금사리,임야,농림지역,8m미만,202002,8,331,"1,430",지분,
세종특별자치시 아름동,대,제1종전용주거지역,12m미만,202002,8,284,"35,500", ,
세종특별자치시 아름동,대,제1종전용주거지역,12m미만,202002,8,321.8,"37,000", ,
세종특별자치시 한솔동,대,제1종전용주거지역,12m미만,202002,8,295,"45,500", ,
세종특별자치시 연서면 월하리,임야,자연녹지지역,8m미만,202002,8,1257,"46,000", ,
세종특별자치시 한솔동,대,제1종전용주거지역,12m미만,202002,8,342.9,"50,000", ,
세종특별자치시 연기면 수산리,도로,보전관리지역,-,202002,9,30,"1,180",지분,
세종특별자치시 장군면 금암리,전,계획관리지역,-,202002,9,868.8,"34,000", ,
세종특별자치시 아름동,대,제1종전용주거지역,12m미만,202002,9,333.5,"45,000", ,
세종특별자치시 연서면 국촌리,임야,계획관리지역,8m미만,202002,10,40.2,"1,050",지분,
세종특별자치시 장군면 태산리,임야,보전관리지역,-,202002,10,120,"1,200",지분,
세종특별자치시 전의면 달전리,임야,농림지역,8m미만,202002,10,334,"1,290",지분,
세종특별자치시 전의면 금사리,임야,농림지역,8m미만,202002,10,331,"1,430",지분,
세종특별자치시 전동면 노장리,전,계획관리지역,8m미만,202002,10,773,"1,500", ,
세종특별자치시 부강면 문곡리,임야,농림지역,-,202002,10,331,"1,640",지분,
세종특별자치시 연서면 기룡리,임야,농림지역,8m미만,202002,10,199,"1,699",지분,
세종특별자치시 연서면 기룡리,임야,농림지역,-,202002,10,233,"1,983",지분,
세종특별자치시 장군면 대교리,임야,보전관리지역,8m미만,202002,10,4,124,지분,
세종특별자치시 소정면 운당리,답,농림지역,8m미만,202002,10,1579,"17,000", ,
세종특별자치시 장군면 봉안리,임야,계획관리지역,-,202002,10,166,"2,450", ,
세종특별자치시 소정면 대곡리,임야,농림지역,8m미만,202002,10,1471,"2,468",지분,
세종특별자치시 조치원읍 신안리,과수원,제2종일반주거지역,8m미만,202002,10,42,"2,540", ,
세종특별자치시 장군면 대교리,임야,보전관리지역,-,202002,10,114,"2,560",지분,
세종특별자치시 장군면 은용리,임야,보전관리지역,-,202002,10,1655,"2,700", ,
세종특별자치시 장군면 은용리,임야,보전관리지역,-,202002,10,1655,"2,700", ,
세종특별자치시 장군면 태산리,임야,보전관리지역,-,202002,10,2,200,지분,
세종특별자치시 장군면 대교리,도로,보전관리지역,-,202002,10,32,253,지분,
세종특별자치시 장군면 태산리,임야,보전관리지역,8m미만,202002,10,790,"26,200", ,
세종특별자치시 부강면 행산리,답,농림지역,-,202002,10,2802.4,"29,500", ,
세종특별자치시 조치원읍 신안리,전,제2종일반주거지역,-,202002,10,64,"3,800", ,
세종특별자치시 장군면 대교리,도로,생산관리지역,-,202002,10,3,34,지분,
세종특별자치시 부강면 노호리,답,계획관리지역,8m미만,202002,10,2367,"35,800", ,
세종특별자치시 전동면 청람리,임야,농림지역,-,202002,10,66,358,지분,
세종특별자치시 장군면 하봉리,전,농림지역,-,202002,10,1750,"39,675", ,
세종특별자치시 부강면 금호리,임야,농림지역,-,202002,10,661,"4,100",지분,
세종특별자치시 장군면 대교리,임야,보전관리지역,-,202002,10,187,"4,300",지분,
세종특별자치시 전의면 금사리,임야,농림지역,8m미만,202002,10,1025,"4,433",지분,
세종특별자치시 장군면 대교리,임야,보전관리지역,-,202002,10,660,"41,230", ,
세종특별자치시 전의면 금사리,임야,농림지역,8m미만,202002,10,99,429,지분,
세종특별자치시 부강면 등곡리,전,계획관리지역,12m미만,202002,10,45,450, ,
세종특별자치시 전의면 신방리,임야,계획관리지역,-,202002,10,17,475,지분,
세종특별자치시 연서면 국촌리,임야,계획관리지역,8m미만,202002,10,4344,"53,000", ,
세종특별자치시 장군면 대교리,임야,보전관리지역,-,202002,10,5,59,지분,
세종특별자치시 부강면 등곡리,전,계획관리지역,12m미만,202002,10,69,690, ,
세종특별자치시 장군면 은용리,임야,농림지역,-,202002,10,4959,"8,100", ,
세종특별자치시 장군면 은용리,임야,농림지역,-,202002,10,4959,"8,100", ,
세종특별자치시 장군면 은용리,임야,농림지역,-,202002,10,5156,"8,400", ,
세종특별자치시 부강면 등곡리,전,계획관리지역,12m미만,202002,10,80,800, ,
세종특별자치시 부강면 등곡리,전,계획관리지역,12m미만,202002,10,80,800, ,
세종특별자치시 연서면 기룡리,임야,농림지역,8m미만,202002,10,100,867,지분,
세종특별자치시 연서면 국촌리,과수원,계획관리지역,8m미만,202002,10,808,"9,000", ,
세종특별자치시 전의면 신방리,임야,계획관리지역,-,202002,10,33,950,지분,
세종특별자치시 전의면 양곡리,임야,농림지역,8m미만,202002,11,165,"1,050",지분,
세종특별자치시 전의면 유천리,임야,농림지역,8m미만,202002,11,198,"1,068",지분,
세종특별자치시 전의면 금사리,임야,농림지역,8m미만,202002,11,248,"1,073",지분,
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,11,231,"1,113",지분,
세종특별자치시 전의면 신방리,임야,농림지역,-,202002,11,166,"1,195",지분,
세종특별자치시 소정면 대곡리,임야,농림지역,8m미만,202002,11,238,"1,217",지분,
세종특별자치시 전의면 양곡리,임야,농림지역,8m미만,202002,11,198,"1,260",지분,
세종특별자치시 연서면 기룡리,임야,농림지역,-,202002,11,331,"1,390",지분,
세종특별자치시 전의면 금사리,임야,농림지역,8m미만,202002,11,331,"1,430",지분,
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,11,331,"1,590",지분,
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,11,331,"1,590",지분,
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,11,331,"1,590",지분,
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,11,331,"1,590",지분,
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,11,330,"1,590",지분,
세종특별자치시 장군면 대교리,임야,농림지역,8m미만,202002,11,264.46,"1,592",지분,
세종특별자치시 소정면 대곡리,임야,농림지역,8m미만,202002,11,330,"1,690",지분,
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,11,364,"1,749",지분,
세종특별자치시 연서면 기룡리,임야,계획관리지역,-,202002,11,216,"1,842",지분,
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,11,397,"1,908",지분,
세종특별자치시 장군면 용암리,답,생산관리지역,-,202002,11,1183,"12,500", ,
세종특별자치시 연서면 청라리,임야,농림지역,8m미만,202002,11,33.05,129,지분,
세종특별자치시 조치원읍 신흥리,전,제2종일반주거지역,12m미만,202002,11,148,"13,000", ,
세종특별자치시 조치원읍 서창리,대,제2종일반주거지역,25m미만,202002,11,109,"14,000", ,
세종특별자치시 조치원읍 신흥리,전,제2종일반주거지역,12m미만,202002,11,171,"15,000", ,
세종특별자치시 장군면 용암리,답,생산관리지역,8m미만,202002,11,1557,"16,500", ,
세종특별자치시 조치원읍 서창리,대,제1종일반주거지역,8m미만,202002,11,2.75,165, ,
세종특별자치시 전의면 금사리,임야,농림지역,-,202002,11,68,198,지분,
세종특별자치시 전의면 유천리,임야,농림지역,8m미만,202002,11,330,"2,049",지분,
세종특별자치시 소정면 대곡리,임야,농림지역,8m미만,202002,11,429,"2,197",지분,
세종특별자치시 소정면 대곡리,임야,농림지역,8m미만,202002,11,495,"2,535",지분,
세종특별자치시 전동면 송성리,임야,농림지역,-,202002,11,662,"2,580",지분,
세종특별자치시 장군면 봉안리,임야,농림지역,-,202002,11,254,"2,764",지분,
세종특별자치시 장군면 용암리,답,생산관리지역,8m미만,202002,11,271,"2,850", ,
세종특별자치시 금남면 용포리,답,제2종일반주거지역,-,202002,11,25,"2,901", ,
세종특별자치시 장군면 산학리,임야,보전관리지역,8m미만,202002,11,550,"22,000", ,
세종특별자치시 장군면 하봉리,대,계획관리지역,-,202002,11,636,"23,040", ,
세종특별자치시 전의면 신방리,전,계획관리지역,8m미만,202002,11,2912,"25,000", ,
세종특별자치시 소정면 대곡리,임야,농림지역,8m미만,202002,11,50,254,지분,
세종특별자치시 전의면 금사리,임야,농림지역,8m미만,202002,11,66,286,지분,
세종특별자치시 부강면 행산리,임야,보전관리지역,8m미만,202002,11,33,289,지분,
세종특별자치시 장군면 태산리,임야,보전관리지역,-,202002,11,33.05,289,지분,
세종특별자치시 장군면 은용리,임야,보전관리지역,-,202002,11,356.4,"3,013",지분,
세종특별자치시 조치원읍 신안리,임야,보전녹지지역,8m미만,202002,11,330,"3,950",지분,
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,11,66,318,지분,
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,11,66,318,지분,
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,11,66,318,지분,
세종특별자치시 전동면 심중리,임야,농림지역,-,202002,11,167,345,지분,
세종특별자치시 조치원읍 서창리,대,제1종일반주거지역,12m미만,202002,11,6,383, ,
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,11,1003,"4,818",지분,
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,11,1026,"4,929",지분,
세종특별자치시 부강면 등곡리,임야,보전관리지역,-,202002,11,99,408,지분,
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,11,99,477,지분,
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,11,99,477,지분,
세종특별자치시 소정면 대곡리,임야,농림지역,8m미만,202002,11,66,580,지분,
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,11,122,588,지분,
세종특별자치시 연서면 청라리,임야,농림지역,8m미만,202002,11,165.29,645,지분,
세종특별자치시 전의면 달전리,임야,농림지역,8m미만,202002,11,165,645,지분,
세종특별자치시 부강면 등곡리,임야,보전관리지역,-,202002,11,165,680,지분,
세종특별자치시 금남면 용포리,대,제2종일반주거지역,8m미만,202002,11,54,"7,046", ,
세종특별자치시 전의면 신방리,임야,농림지역,-,202002,11,100,717,지분,
세종특별자치시 전동면 미곡리,임야,농림지역,8m미만,202002,11,165,795,지분,
세종특별자치시 연서면 국촌리,임야,계획관리지역,8m미만,202002,11,5134,"85,000", ,
